plan_id,user_id,target_tabungan,batas_pengeluaran_kategori,tenggat_waktu
PLAN_dafded0b,USER_06323,2159170,"{""Food Delivery"": 1695000, ""Coffee Shop"": 565000, ""Movie Ticket"": 565000, ""Gaming"": 565000}",2023-08-31
PLAN_2aabce77,USER_01165,894520,"{""Food Delivery"": 765000, ""Coffee Shop"": 255000, ""Movie Ticket"": 255000, ""Gaming"": 255000}",2023-08-31
PLAN_990ba686,USER_09180,2544918,"{""Food Delivery"": 2115000, ""Coffee Shop"": 705000, ""Movie Ticket"": 705000, ""Gaming"": 705000}",2023-08-31
PLAN_c4cd86d5,USER_05201,1506649,"{""Food Delivery"": 2220000, ""Coffee Shop"": 740000, ""Movie Ticket"": 740000, ""Gaming"": 740000}",2023-08-31
PLAN_68152613,USER_00566,785124,"{""Food Delivery"": 600000, ""Coffee Shop"": 200000, ""Movie Ticket"": 200000, ""Gaming"": 200000}",2023-08-31
PLAN_d0d5b4e6,USER_04829,1830271,"{""Food Delivery"": 1590000, ""Coffee Shop"": 530000, ""Movie Ticket"": 530000, ""Gaming"": 530000}",2023-08-31
PLAN_0467c17a,USER_09787,1761413,"{""Food Delivery"": 2025000, ""Coffee Shop"": 675000, ""Movie Ticket"": 675000, ""Gaming"": 675000}",2023-08-31
PLAN_2069c364,USER_00253,585406,"{""Food Delivery"": 480000, ""Coffee Shop"": 160000, ""Movie Ticket"": 160000, ""Gaming"": 160000}",2023-08-31
PLAN_043b521c,USER_04976,486978,"{""Food Delivery"": 570000, ""Coffee Shop"": 190000, ""Movie Ticket"": 190000, ""Gaming"": 190000}",2023-08-31
PLAN_415abee8,USER_08594,1666750,"{""Food Delivery"": 1335000, ""Coffee Shop"": 445000, ""Movie Ticket"": 445000, ""Gaming"": 445000}",2023-08-31
PLAN_b02f8ac2,USER_00320,1168209,"{""Food Delivery"": 1575000, ""Coffee Shop"": 525000, ""Movie Ticket"": 525000, ""Gaming"": 525000}",2023-08-31
PLAN_e47e7c99,USER_05530,1976275,"{""Food Delivery"": 1740000, ""Coffee Shop"": 580000, ""Movie Ticket"": 580000, ""Gaming"": 580000}",2023-08-31
PLAN_cade3b56,USER_09089,662500,"{""Food Delivery"": 645000, ""Coffee Shop"": 215000, ""Movie Ticket"": 215000, ""Gaming"": 215000}",2023-08-31
PLAN_07dd872e,USER_09984,1381633,"{""Food Delivery"": 1890000, ""Coffee Shop"": 630000, ""Movie Ticket"": 630000, ""Gaming"": 630000}",2023-08-31
PLAN_4b26731c,USER_06545,583690,"{""Food Delivery"": 705000, ""Coffee Shop"": 235000, ""Movie Ticket"": 235000, ""Gaming"": 235000}",2023-08-31
PLAN_6a55d46c,USER_09239,1437613,"{""Food Delivery"": 2130000, ""Coffee Shop"": 710000, ""Movie Ticket"": 710000, ""Gaming"": 710000}",2023-08-31
PLAN_2dcb739c,USER_07542,1968149,"{""Food Delivery"": 2010000, ""Coffee Shop"": 670000, ""Movie Ticket"": 670000, ""Gaming"": 670000}",2023-08-31
PLAN_785992fc,USER_00115,1327290,"{""Food Delivery"": 1530000, ""Coffee Shop"": 510000, ""Movie Ticket"": 510000, ""Gaming"": 510000}",2023-08-31
PLAN_fcea2f74,USER_01559,831145,"{""Food Delivery"": 780000, ""Coffee Shop"": 260000, ""Movie Ticket"": 260000, ""Gaming"": 260000}",2023-08-31
PLAN_8e6bb095,USER_01400,1336154,"{""Food Delivery"": 1545000, ""Coffee Shop"": 515000, ""Movie Ticket"": 515000, ""Gaming"": 515000}",2023-08-31
PLAN_586a4718,USER_01543,1455909,"{""Food Delivery"": 1680000, ""Coffee Shop"": 560000, ""Movie Ticket"": 560000, ""Gaming"": 560000}",2023-08-31
PLAN_9d2438e7,USER_05405,1324826,"{""Food Delivery"": 1140000, ""Coffee Shop"": 380000, ""Movie Ticket"": 380000, ""Gaming"": 380000}",2023-08-31
PLAN_4681baa3,USER_05424,1027179,"{""Food Delivery"": 1470000, ""Coffee Shop"": 490000, ""Movie Ticket"": 490000, ""Gaming"": 490000}",2023-08-31
PLAN_81c66e3f,USER_06547,1446200,"{""Food Delivery"": 1140000, ""Coffee Shop"": 380000, ""Movie Ticket"": 380000, ""Gaming"": 380000}",2023-08-31
PLAN_001fb460,USER_07954,2685782,"{""Food Delivery"": 2175000, ""Coffee Shop"": 725000, ""Movie Ticket"": 725000, ""Gaming"": 725000}",2023-08-31
PLAN_d4e0f71a,USER_06402,1934653,"{""Food Delivery"": 1740000, ""Coffee Shop"": 580000, ""Movie Ticket"": 580000, ""Gaming"": 580000}",2023-08-31
PLAN_3408ec8c,USER_07056,940000,"{""Food Delivery"": 885000, ""Coffee Shop"": 295000, ""Movie Ticket"": 295000, ""Gaming"": 295000}",2023-08-31
PLAN_b4c09370,USER_04487,1021843,"{""Food Delivery"": 810000, ""Coffee Shop"": 270000, ""Movie Ticket"": 270000, ""Gaming"": 270000}",2023-08-31
PLAN_142ffa61,USER_02764,675638,"{""Food Delivery"": 855000, ""Coffee Shop"": 285000, ""Movie Ticket"": 285000, ""Gaming"": 285000}",2023-08-31
PLAN_cdcf051a,USER_04426,1370290,"{""Food Delivery"": 1905000, ""Coffee Shop"": 635000, ""Movie Ticket"": 635000, ""Gaming"": 635000}",2023-08-31
PLAN_cf9ee92e,USER_05528,1710524,"{""Food Delivery"": 2070000, ""Coffee Shop"": 690000, ""Movie Ticket"": 690000, ""Gaming"": 690000}",2023-08-31
PLAN_9af75df8,USER_06365,2673921,"{""Food Delivery"": 2235000, ""Coffee Shop"": 745000, ""Movie Ticket"": 745000, ""Gaming"": 745000}",2023-08-31
PLAN_f4a84b1a,USER_03775,1458885,"{""Food Delivery"": 2115000, ""Coffee Shop"": 705000, ""Movie Ticket"": 705000, ""Gaming"": 705000}",2023-08-31
PLAN_a0e900c2,USER_04631,2215929,"{""Food Delivery"": 2100000, ""Coffee Shop"": 700000, ""Movie Ticket"": 700000, ""Gaming"": 700000}",2023-08-31
PLAN_71ba5c36,USER_03502,1077536,"{""Food Delivery"": 810000, ""Coffee Shop"": 270000, ""Movie Ticket"": 270000, ""Gaming"": 270000}",2023-08-31
PLAN_33f24002,USER_00086,1911366,"{""Food Delivery"": 1545000, ""Coffee Shop"": 515000, ""Movie Ticket"": 515000, ""Gaming"": 515000}",2023-08-31
PLAN_7262a8f6,USER_03238,1627946,"{""Food Delivery"": 1605000, ""Coffee Shop"": 535000, ""Movie Ticket"": 535000, ""Gaming"": 535000}",2023-08-31
PLAN_e29c16ee,USER_05634,1435915,"{""Food Delivery"": 2025000, ""Coffee Shop"": 675000, ""Movie Ticket"": 675000, ""Gaming"": 675000}",2023-08-31
PLAN_3710334c,USER_09011,2747060,"{""Food Delivery"": 2250000, ""Coffee Shop"": 750000, ""Movie Ticket"": 750000, ""Gaming"": 750000}",2023-08-31
PLAN_e8df0cd9,USER_04014,2222580,"{""Food Delivery"": 2085000, ""Coffee Shop"": 695000, ""Movie Ticket"": 695000, ""Gaming"": 695000}",2023-08-31
PLAN_8e323fe4,USER_03928,969991,"{""Food Delivery"": 1305000, ""Coffee Shop"": 435000, ""Movie Ticket"": 435000, ""Gaming"": 435000}",2023-08-31
PLAN_2e672a07,USER_03512,1345444,"{""Food Delivery"": 1845000, ""Coffee Shop"": 615000, ""Movie Ticket"": 615000, ""Gaming"": 615000}",2023-08-31
PLAN_6f88c802,USER_04855,2826247,"{""Food Delivery"": 2220000, ""Coffee Shop"": 740000, ""Movie Ticket"": 740000, ""Gaming"": 740000}",2023-08-31
PLAN_797d9d81,USER_01444,1168440,"{""Food Delivery"": 1050000, ""Coffee Shop"": 350000, ""Movie Ticket"": 350000, ""Gaming"": 350000}",2023-08-31
PLAN_13af209c,USER_03583,987814,"{""Food Delivery"": 810000, ""Coffee Shop"": 270000, ""Movie Ticket"": 270000, ""Gaming"": 270000}",2023-08-31
PLAN_26347270,USER_09526,2010507,"{""Food Delivery"": 1605000, ""Coffee Shop"": 535000, ""Movie Ticket"": 535000, ""Gaming"": 535000}",2023-08-31
PLAN_f47ba68e,USER_02678,2011868,"{""Food Delivery"": 1920000, ""Coffee Shop"": 640000, ""Movie Ticket"": 640000, ""Gaming"": 640000}",2023-08-31
PLAN_250303dc,USER_04330,2200297,"{""Food Delivery"": 2175000, ""Coffee Shop"": 725000, ""Movie Ticket"": 725000, ""Gaming"": 725000}",2023-08-31
PLAN_0e5a3672,USER_08559,1101429,"{""Food Delivery"": 1155000, ""Coffee Shop"": 385000, ""Movie Ticket"": 385000, ""Gaming"": 385000}",2023-08-31
PLAN_51244fc9,USER_01206,1672522,"{""Food Delivery"": 1905000, ""Coffee Shop"": 635000, ""Movie Ticket"": 635000, ""Gaming"": 635000}",2023-08-31
PLAN_d8d17d0a,USER_09660,559492,"{""Food Delivery"": 585000, ""Coffee Shop"": 195000, ""Movie Ticket"": 195000, ""Gaming"": 195000}",2023-08-31
PLAN_e5e815bd,USER_00170,2270565,"{""Food Delivery"": 1920000, ""Coffee Shop"": 640000, ""Movie Ticket"": 640000, ""Gaming"": 640000}",2023-08-31
PLAN_c315b35b,USER_06775,1666000,"{""Food Delivery"": 1560000, ""Coffee Shop"": 520000, ""Movie Ticket"": 520000, ""Gaming"": 520000}",2023-08-31
PLAN_1da6acec,USER_05130,757009,"{""Food Delivery"": 600000, ""Coffee Shop"": 200000, ""Movie Ticket"": 200000, ""Gaming"": 200000}",2023-08-31
PLAN_f5c845f6,USER_05819,1645453,"{""Food Delivery"": 1710000, ""Coffee Shop"": 570000, ""Movie Ticket"": 570000, ""Gaming"": 570000}",2023-08-31
PLAN_a45afcbe,USER_03668,803544,"{""Food Delivery"": 750000, ""Coffee Shop"": 250000, ""Movie Ticket"": 250000, ""Gaming"": 250000}",2023-08-31
PLAN_0b268e6a,USER_09271,1876003,"{""Food Delivery"": 1725000, ""Coffee Shop"": 575000, ""Movie Ticket"": 575000, ""Gaming"": 575000}",2023-08-31
PLAN_b54d572b,USER_02356,1177855,"{""Food Delivery"": 1110000, ""Coffee Shop"": 370000, ""Movie Ticket"": 370000, ""Gaming"": 370000}",2023-08-31
PLAN_65955a7f,USER_00744,612948,"{""Food Delivery"": 540000, ""Coffee Shop"": 180000, ""Movie Ticket"": 180000, ""Gaming"": 180000}",2023-08-31
PLAN_ca500db8,USER_02289,1831401,"{""Food Delivery"": 2220000, ""Coffee Shop"": 740000, ""Movie Ticket"": 740000, ""Gaming"": 740000}",2023-08-31
PLAN_22c39a79,USER_08649,1663600,"{""Food Delivery"": 1650000, ""Coffee Shop"": 550000, ""Movie Ticket"": 550000, ""Gaming"": 550000}",2023-08-31
PLAN_39fe066c,USER_03643,1026929,"{""Food Delivery"": 1395000, ""Coffee Shop"": 465000, ""Movie Ticket"": 465000, ""Gaming"": 465000}",2023-08-31
PLAN_89703f61,USER_05091,1287595,"{""Food Delivery"": 1395000, ""Coffee Shop"": 465000, ""Movie Ticket"": 465000, ""Gaming"": 465000}",2023-08-31
PLAN_fa61dc0f,USER_00296,461176,"{""Food Delivery"": 465000, ""Coffee Shop"": 155000, ""Movie Ticket"": 155000, ""Gaming"": 155000}",2023-08-31
PLAN_61116e04,USER_01402,1734835,"{""Food Delivery"": 1575000, ""Coffee Shop"": 525000, ""Movie Ticket"": 525000, ""Gaming"": 525000}",2023-08-31
PLAN_a5cad9fe,USER_06302,2925796,"{""Food Delivery"": 2250000, ""Coffee Shop"": 750000, ""Movie Ticket"": 750000, ""Gaming"": 750000}",2023-08-31
PLAN_4137b1e9,USER_03079,1136462,"{""Food Delivery"": 1065000, ""Coffee Shop"": 355000, ""Movie Ticket"": 355000, ""Gaming"": 355000}",2023-08-31
PLAN_a6d697e9,USER_02675,1935389,"{""Food Delivery"": 1665000, ""Coffee Shop"": 555000, ""Movie Ticket"": 555000, ""Gaming"": 555000}",2023-08-31
PLAN_f5f6cdc7,USER_06002,1250200,"{""Food Delivery"": 1245000, ""Coffee Shop"": 415000, ""Movie Ticket"": 415000, ""Gaming"": 415000}",2023-08-31
PLAN_d8108135,USER_02815,1699468,"{""Food Delivery"": 1560000, ""Coffee Shop"": 520000, ""Movie Ticket"": 520000, ""Gaming"": 520000}",2023-08-31
PLAN_0f39108a,USER_07690,481919,"{""Food Delivery"": 675000, ""Coffee Shop"": 225000, ""Movie Ticket"": 225000, ""Gaming"": 225000}",2023-08-31
PLAN_f5f054d0,USER_03038,1781236,"{""Food Delivery"": 2130000, ""Coffee Shop"": 710000, ""Movie Ticket"": 710000, ""Gaming"": 710000}",2023-08-31
PLAN_155aebaf,USER_03037,1961068,"{""Food Delivery"": 2160000, ""Coffee Shop"": 720000, ""Movie Ticket"": 720000, ""Gaming"": 720000}",2023-08-31
PLAN_951f8901,USER_03864,692071,"{""Food Delivery"": 705000, ""Coffee Shop"": 235000, ""Movie Ticket"": 235000, ""Gaming"": 235000}",2023-08-31
PLAN_c6eeb74c,USER_00871,1338430,"{""Food Delivery"": 1920000, ""Coffee Shop"": 640000, ""Movie Ticket"": 640000, ""Gaming"": 640000}",2023-08-31
PLAN_71da5f23,USER_08084,1664435,"{""Food Delivery"": 2190000, ""Coffee Shop"": 730000, ""Movie Ticket"": 730000, ""Gaming"": 730000}",2023-08-31
PLAN_67ab4789,USER_04118,1123596,"{""Food Delivery"": 1320000, ""Coffee Shop"": 440000, ""Movie Ticket"": 440000, ""Gaming"": 440000}",2023-08-31
PLAN_d8777f38,USER_08454,2346123,"{""Food Delivery"": 1785000, ""Coffee Shop"": 595000, ""Movie Ticket"": 595000, ""Gaming"": 595000}",2023-08-31
PLAN_6c95f91c,USER_06125,599106,"{""Food Delivery"": 675000, ""Coffee Shop"": 225000, ""Movie Ticket"": 225000, ""Gaming"": 225000}",2023-08-31
PLAN_e76f563f,USER_01218,518714,"{""Food Delivery"": 525000, ""Coffee Shop"": 175000, ""Movie Ticket"": 175000, ""Gaming"": 175000}",2023-08-31
PLAN_38393f72,USER_04368,1028644,"{""Food Delivery"": 1290000, ""Coffee Shop"": 430000, ""Movie Ticket"": 430000, ""Gaming"": 430000}",2023-08-31
PLAN_27482b3d,USER_01904,2206768,"{""Food Delivery"": 2055000, ""Coffee Shop"": 685000, ""Movie Ticket"": 685000, ""Gaming"": 685000}",2023-08-31
PLAN_8392e78d,USER_01746,1741729,"{""Food Delivery"": 2040000, ""Coffee Shop"": 680000, ""Movie Ticket"": 680000, ""Gaming"": 680000}",2023-08-31
PLAN_46ba38df,USER_02165,917314,"{""Food Delivery"": 1140000, ""Coffee Shop"": 380000, ""Movie Ticket"": 380000, ""Gaming"": 380000}",2023-08-31
PLAN_6ca2d0ff,USER_07305,2123201,"{""Food Delivery"": 2100000, ""Coffee Shop"": 700000, ""Movie Ticket"": 700000, ""Gaming"": 700000}",2023-08-31
PLAN_c8fefa48,USER_05177,774239,"{""Food Delivery"": 1155000, ""Coffee Shop"": 385000, ""Movie Ticket"": 385000, ""Gaming"": 385000}",2023-08-31
PLAN_48ef31bc,USER_01439,715441,"{""Food Delivery"": 1065000, ""Coffee Shop"": 355000, ""Movie Ticket"": 355000, ""Gaming"": 355000}",2023-08-31
PLAN_0c4ef6fe,USER_04475,1280022,"{""Food Delivery"": 1575000, ""Coffee Shop"": 525000, ""Movie Ticket"": 525000, ""Gaming"": 525000}",2023-08-31
PLAN_a2c9a2eb,USER_08009,922682,"{""Food Delivery"": 1335000, ""Coffee Shop"": 445000, ""Movie Ticket"": 445000, ""Gaming"": 445000}",2023-08-31
PLAN_1ed1e32f,USER_02197,1174507,"{""Food Delivery"": 1590000, ""Coffee Shop"": 530000, ""Movie Ticket"": 530000, ""Gaming"": 530000}",2023-08-31
PLAN_7abffa3d,USER_01225,441824,"{""Food Delivery"": 495000, ""Coffee Shop"": 165000, ""Movie Ticket"": 165000, ""Gaming"": 165000}",2023-08-31
PLAN_9c6f0fc2,USER_05059,2379413,"{""Food Delivery"": 1980000, ""Coffee Shop"": 660000, ""Movie Ticket"": 660000, ""Gaming"": 660000}",2023-08-31
PLAN_57d6e5e1,USER_01984,2310911,"{""Food Delivery"": 2205000, ""Coffee Shop"": 735000, ""Movie Ticket"": 735000, ""Gaming"": 735000}",2023-08-31
PLAN_5c7b8afa,USER_03318,468926,"{""Food Delivery"": 465000, ""Coffee Shop"": 155000, ""Movie Ticket"": 155000, ""Gaming"": 155000}",2023-08-31
PLAN_c9697a4b,USER_09887,1539251,"{""Food Delivery"": 1785000, ""Coffee Shop"": 595000, ""Movie Ticket"": 595000, ""Gaming"": 595000}",2023-08-31
PLAN_63b09937,USER_03664,1699943,"{""Food Delivery"": 1320000, ""Coffee Shop"": 440000, ""Movie Ticket"": 440000, ""Gaming"": 440000}",2023-08-31
PLAN_77a89da4,USER_07914,782328,"{""Food Delivery"": 840000, ""Coffee Shop"": 280000, ""Movie Ticket"": 280000, ""Gaming"": 280000}",2023-08-31
PLAN_487e5876,USER_04906,608771,"{""Food Delivery"": 840000, ""Coffee Shop"": 280000, ""Movie Ticket"": 280000, ""Gaming"": 280000}",2023-08-31
PLAN_a612bb76,USER_02127,1746431,"{""Food Delivery"": 1620000, ""Coffee Shop"": 540000, ""Movie Ticket"": 540000, ""Gaming"": 540000}",2023-08-31
PLAN_a3376e83,USER_06719,1124976,"{""Food Delivery"": 1515000, ""Coffee Shop"": 505000, ""Movie Ticket"": 505000, ""Gaming"": 505000}",2023-08-31
PLAN_f2d0ece0,USER_05520,484280,"{""Food Delivery"": 540000, ""Coffee Shop"": 180000, ""Movie Ticket"": 180000, ""Gaming"": 180000}",2023-08-31
PLAN_c6e1d94f,USER_01105,1386818,"{""Food Delivery"": 1380000, ""Coffee Shop"": 460000, ""Movie Ticket"": 460000, ""Gaming"": 460000}",2023-08-31
PLAN_cc79b544,USER_06337,2623911,"{""Food Delivery"": 2100000, ""Coffee Shop"": 700000, ""Movie Ticket"": 700000, ""Gaming"": 700000}",2023-08-31
PLAN_854db71b,USER_04418,2210448,"{""Food Delivery"": 2220000, ""Coffee Shop"": 740000, ""Movie Ticket"": 740000, ""Gaming"": 740000}",2023-08-31
PLAN_ecc4c64d,USER_08105,1276694,"{""Food Delivery"": 1125000, ""Coffee Shop"": 375000, ""Movie Ticket"": 375000, ""Gaming"": 375000}",2023-08-31
PLAN_d47d5db3,USER_03324,1833391,"{""Food Delivery"": 1380000, ""Coffee Shop"": 460000, ""Movie Ticket"": 460000, ""Gaming"": 460000}",2023-08-31
PLAN_dad5202f,USER_03389,1504880,"{""Food Delivery"": 1995000, ""Coffee Shop"": 665000, ""Movie Ticket"": 665000, ""Gaming"": 665000}",2023-08-31
PLAN_9d162ffb,USER_07174,522639,"{""Food Delivery"": 615000, ""Coffee Shop"": 205000, ""Movie Ticket"": 205000, ""Gaming"": 205000}",2023-08-31
PLAN_d15850ad,USER_04653,585721,"{""Food Delivery"": 630000, ""Coffee Shop"": 210000, ""Movie Ticket"": 210000, ""Gaming"": 210000}",2023-08-31
PLAN_50f2fff9,USER_01099,1023716,"{""Food Delivery"": 1080000, ""Coffee Shop"": 360000, ""Movie Ticket"": 360000, ""Gaming"": 360000}",2023-08-31
PLAN_f093289f,USER_06318,649069,"{""Food Delivery"": 690000, ""Coffee Shop"": 230000, ""Movie Ticket"": 230000, ""Gaming"": 230000}",2023-08-31
PLAN_f3bc0eeb,USER_03089,1755002,"{""Food Delivery"": 1380000, ""Coffee Shop"": 460000, ""Movie Ticket"": 460000, ""Gaming"": 460000}",2023-08-31
PLAN_6f23eb92,USER_01981,1885435,"{""Food Delivery"": 1650000, ""Coffee Shop"": 550000, ""Movie Ticket"": 550000, ""Gaming"": 550000}",2023-08-31
PLAN_a2656c22,USER_03117,2395778,"{""Food Delivery"": 2235000, ""Coffee Shop"": 745000, ""Movie Ticket"": 745000, ""Gaming"": 745000}",2023-08-31
PLAN_79d25a84,USER_04577,851092,"{""Food Delivery"": 975000, ""Coffee Shop"": 325000, ""Movie Ticket"": 325000, ""Gaming"": 325000}",2023-08-31
PLAN_fd15a151,USER_02488,2079121,"{""Food Delivery"": 1710000, ""Coffee Shop"": 570000, ""Movie Ticket"": 570000, ""Gaming"": 570000}",2023-08-31
PLAN_1fc1654e,USER_07525,723372,"{""Food Delivery"": 555000, ""Coffee Shop"": 185000, ""Movie Ticket"": 185000, ""Gaming"": 185000}",2023-08-31
PLAN_e4cfcabf,USER_08963,1784774,"{""Food Delivery"": 1470000, ""Coffee Shop"": 490000, ""Movie Ticket"": 490000, ""Gaming"": 490000}",2023-08-31
PLAN_6e90978f,USER_06468,1191862,"{""Food Delivery"": 1785000, ""Coffee Shop"": 595000, ""Movie Ticket"": 595000, ""Gaming"": 595000}",2023-08-31
PLAN_50180330,USER_06386,1783677,"{""Food Delivery"": 1635000, ""Coffee Shop"": 545000, ""Movie Ticket"": 545000, ""Gaming"": 545000}",2023-08-31
PLAN_15308561,USER_06360,683237,"{""Food Delivery"": 975000, ""Coffee Shop"": 325000, ""Movie Ticket"": 325000, ""Gaming"": 325000}",2023-08-31
PLAN_e3faa1dd,USER_09771,716836,"{""Food Delivery"": 855000, ""Coffee Shop"": 285000, ""Movie Ticket"": 285000, ""Gaming"": 285000}",2023-08-31
PLAN_e4508b4c,USER_01406,1557501,"{""Food Delivery"": 2205000, ""Coffee Shop"": 735000, ""Movie Ticket"": 735000, ""Gaming"": 735000}",2023-08-31
PLAN_d46500fb,USER_03341,1956630,"{""Food Delivery"": 1830000, ""Coffee Shop"": 610000, ""Movie Ticket"": 610000, ""Gaming"": 610000}",2023-08-31
PLAN_0f1cdcbc,USER_05775,1281808,"{""Food Delivery"": 1140000, ""Coffee Shop"": 380000, ""Movie Ticket"": 380000, ""Gaming"": 380000}",2023-08-31
PLAN_2e26040c,USER_02928,1170212,"{""Food Delivery"": 1575000, ""Coffee Shop"": 525000, ""Movie Ticket"": 525000, ""Gaming"": 525000}",2023-08-31
PLAN_f355a927,USER_09422,1798990,"{""Food Delivery"": 1950000, ""Coffee Shop"": 650000, ""Movie Ticket"": 650000, ""Gaming"": 650000}",2023-08-31
PLAN_7aba0df7,USER_09836,859179,"{""Food Delivery"": 885000, ""Coffee Shop"": 295000, ""Movie Ticket"": 295000, ""Gaming"": 295000}",2023-08-31
PLAN_c7c3147f,USER_07371,711907,"{""Food Delivery"": 780000, ""Coffee Shop"": 260000, ""Movie Ticket"": 260000, ""Gaming"": 260000}",2023-08-31
PLAN_29c53ac7,USER_08063,504461,"{""Food Delivery"": 675000, ""Coffee Shop"": 225000, ""Movie Ticket"": 225000, ""Gaming"": 225000}",2023-08-31
PLAN_07bd8cb7,USER_00543,610147,"{""Food Delivery"": 645000, ""Coffee Shop"": 215000, ""Movie Ticket"": 215000, ""Gaming"": 215000}",2023-08-31
PLAN_e3667797,USER_03152,1803713,"{""Food Delivery"": 1545000, ""Coffee Shop"": 515000, ""Movie Ticket"": 515000, ""Gaming"": 515000}",2023-08-31
PLAN_423fc7a2,USER_05814,1071007,"{""Food Delivery"": 1500000, ""Coffee Shop"": 500000, ""Movie Ticket"": 500000, ""Gaming"": 500000}",2023-08-31
PLAN_903c18f5,USER_08168,1490648,"{""Food Delivery"": 2070000, ""Coffee Shop"": 690000, ""Movie Ticket"": 690000, ""Gaming"": 690000}",2023-08-31
PLAN_b138dd15,USER_07647,1097364,"{""Food Delivery"": 1215000, ""Coffee Shop"": 405000, ""Movie Ticket"": 405000, ""Gaming"": 405000}",2023-08-31
PLAN_05daf794,USER_00969,1281538,"{""Food Delivery"": 990000, ""Coffee Shop"": 330000, ""Movie Ticket"": 330000, ""Gaming"": 330000}",2023-08-31
PLAN_92f64944,USER_05245,967772,"{""Food Delivery"": 870000, ""Coffee Shop"": 290000, ""Movie Ticket"": 290000, ""Gaming"": 290000}",2023-08-31
PLAN_21197b5e,USER_04504,1611523,"{""Food Delivery"": 1440000, ""Coffee Shop"": 480000, ""Movie Ticket"": 480000, ""Gaming"": 480000}",2023-08-31
PLAN_9029631d,USER_04940,599244,"{""Food Delivery"": 660000, ""Coffee Shop"": 220000, ""Movie Ticket"": 220000, ""Gaming"": 220000}",2023-08-31
PLAN_aff62cb1,USER_04584,2055822,"{""Food Delivery"": 1935000, ""Coffee Shop"": 645000, ""Movie Ticket"": 645000, ""Gaming"": 645000}",2023-08-31
PLAN_31a59cdc,USER_09786,767699,"{""Food Delivery"": 1140000, ""Coffee Shop"": 380000, ""Movie Ticket"": 380000, ""Gaming"": 380000}",2023-08-31
PLAN_ee6dee22,USER_07438,1227072,"{""Food Delivery"": 1125000, ""Coffee Shop"": 375000, ""Movie Ticket"": 375000, ""Gaming"": 375000}",2023-08-31
PLAN_f5205486,USER_01259,1549762,"{""Food Delivery"": 1215000, ""Coffee Shop"": 405000, ""Movie Ticket"": 405000, ""Gaming"": 405000}",2023-08-31
PLAN_af6bcad4,USER_06280,774035,"{""Food Delivery"": 720000, ""Coffee Shop"": 240000, ""Movie Ticket"": 240000, ""Gaming"": 240000}",2023-08-31
PLAN_4d536c96,USER_09789,1986120,"{""Food Delivery"": 1590000, ""Coffee Shop"": 530000, ""Movie Ticket"": 530000, ""Gaming"": 530000}",2023-08-31
PLAN_de828ee8,USER_08169,2327363,"{""Food Delivery"": 2025000, ""Coffee Shop"": 675000, ""Movie Ticket"": 675000, ""Gaming"": 675000}",2023-08-31
PLAN_bc391e65,USER_00482,560279,"{""Food Delivery"": 750000, ""Coffee Shop"": 250000, ""Movie Ticket"": 250000, ""Gaming"": 250000}",2023-08-31
PLAN_efac0385,USER_09587,1769281,"{""Food Delivery"": 1395000, ""Coffee Shop"": 465000, ""Movie Ticket"": 465000, ""Gaming"": 465000}",2023-08-31
PLAN_e4281cca,USER_01242,703852,"{""Food Delivery"": 990000, ""Coffee Shop"": 330000, ""Movie Ticket"": 330000, ""Gaming"": 330000}",2023-08-31
PLAN_8345011f,USER_02408,859021,"{""Food Delivery"": 840000, ""Coffee Shop"": 280000, ""Movie Ticket"": 280000, ""Gaming"": 280000}",2023-08-31
